#PROJECTADD,ProjectCode,ProjectName,ProjectDescription,ProjectLeaderLoginName,TimeEntryAllowed,ExpenseEntryStartDate,ExpenseEntryEndDate,projectinfo2,projectinfo1
Policy Advisor Thailand Law and Justice Sector Reform,F0109300,Policy Advisor Thailand Law and Justice Sector Reform,aquinn,No,01/03/2012,31/03/2013,Char,1 - Direct
