#PROJECTUPD,ProjectCode,ProjectName,ProjectDescription,ProjectLeaderLoginName,TimeEntryAllowed,ExpenseEntryStartDate,ExpenseEntryEndDate,projectinfo2,projectinfo1
INNOVATION - GENERAL,C0101013,INNOVATION - GENERAL,vtongue,No,01/11/2011,31/03/2017,Char,1 - Direct
