#PROJECTUPD,ProjectCode,ProjectName,ProjectDescription,ProjectLeaderLoginName,TimeEntryAllowed,ExpenseEntryStartDate,ExpenseEntryEndDate,projectinfo2,projectinfo1
ADB Thematic Study for Annual Evaluation Review,F0105800,ADB Thematic Study for Annual Evaluation Review,edarko,No,01/12/2011,30/04/2012,Char,1 - Direct
