#PROJECTADD,ProjectCode,ProjectName,ProjectDescription,ProjectLeaderLoginName,TimeEntryAllowed,ExpenseEntryStartDate,ExpenseEntryEndDate,projectinfo2,projectinfo1
Contributing towards PRDU module guide,F0114400,Contributing towards PRDU module guide,jbenson,No,11/05/2012,30/06/2012,Char,1 - Direct
