#PROJECTUPD,ProjectCode,ProjectName,ProjectDescription,ProjectLeaderLoginName,TimeEntryAllowed,ExpenseEntryStartDate,ExpenseEntryEndDate,projectinfo2,projectinfo1
INNOVATION - CAPE,C0101010,INNOVATION - CAPE,vtongue,No,01/11/2011,31/03/2017,Char,1 - Direct
