#PROJECTUPD,ProjectCode,ProjectName,ProjectDescription,ProjectLeaderLoginName,TimeEntryAllowed,ExpenseEntryStartDate,ExpenseEntryEndDate,projectinfo2,projectinfo1
EABIS 10th Annual Colloquium,F0096700,EABIS 10th Annual Colloquium,ECardoso,No,26/10/2011,31/03/2012,Char,1 - Direct
