#PROJECTUPD,ProjectCode,ProjectName,ProjectDescription,ProjectLeaderLoginName,TimeEntryAllowed,ExpenseEntryStartDate,ExpenseEntryEndDate,projectinfo2,projectinfo1
World Bank Pro-Poor Tourism Development in Cape Ve,F0094900,World Bank Pro-Poor Tourism Development in Cape Verde,ECardoso,No,02/11/2011,31/03/2013,Char,1 - Direct
