#PROJECTADD,ProjectCode,ProjectName,ProjectDescription,ProjectLeaderLoginName,TimeEntryAllowed,ExpenseEntryStartDate,ExpenseEntryEndDate,projectinfo2,projectinfo1
Framework conditions for green growth in Egypt,F0101800,Framework conditions for green growth in Egypt,ECardoso,No,14/11/2011,31/03/2013,Char,1 - Direct
