#PROJECTUPD,ProjectCode,ProjectName,ProjectDescription,ProjectLeaderLoginName,TimeEntryAllowed,ExpenseEntryStartDate,ExpenseEntryEndDate,projectinfo2,projectinfo1
Capacity Development for Economic Diplomacy and Business,F0100800,Capacity Development for Economic Diplomacy and Business,moyeniji,No,01/11/2011,31/03/2012,Char,1 - Direct
