#PROJECTADD,ProjectCode,ProjectName,ProjectDescription,ProjectLeaderLoginName,TimeEntryAllowed,ExpenseEntryStartDate,ExpenseEntryEndDate,projectinfo2,projectinfo1
SREX regional event series,F0102600,SREX regional event series,elovell,No,13/04/2012,31/08/2012,Char,1 - Direct
