#PROJECTUPD,ProjectCode,ProjectName,ProjectDescription,ProjectLeaderLoginName,TimeEntryAllowed,ExpenseEntryStartDate,ExpenseEntryEndDate,projectinfo2,projectinfo1
INNOVATION - WATER SECURITY,C0101008,INNOVATION - WATER SECURITY,vtongue,No,01/11/2011,31/03/2017,Char,1 - Direct
