#PROJECTUPD,ProjectCode,ProjectName,ProjectDescription,ProjectLeaderLoginName,TimeEntryAllowed,ExpenseEntryStartDate,ExpenseEntryEndDate,projectinfo2,projectinfo1
HPG Surplus Fund 2011/12,F0095900,HPG Surplus Fund 2011/12,jbenson,No,07/07/2011,31/03/2012,Char,1 - Direct
