#PROJECTUPD,ProjectCode,ProjectName,ProjectDescription,ProjectLeaderLoginName,TimeEntryAllowed,ExpenseEntryStartDate,ExpenseEntryEndDate,projectinfo2,projectinfo1
The post-2015 global development framework for Civ,F0087900,The post-2015 global development framework for Civil Society Organisations,ldamant,No,21/09/2011,31/03/2013,Char,1 - Direct
