#PROJECTADD,ProjectCode,ProjectName,ProjectDescription,ProjectLeaderLoginName,TimeEntryAllowed,ExpenseEntryStartDate,ExpenseEntryEndDate,projectinfo2,projectinfo1
World Disasters Report 2012 - SL input,F0111200,World Disasters Report 2012 - SL input,jbenson,No,19/04/2012,31/05/2012,Char,1 - Direct
