#PROJECTUPD,ProjectCode,ProjectName,ProjectDescription,ProjectLeaderLoginName,TimeEntryAllowed,ExpenseEntryStartDate,ExpenseEntryEndDate,projectinfo2,projectinfo1
Guidance for DFID country offices on critical design issues in PSN/PWPs,F0100300,Guidance for DFID country offices on critical design issues in PSN/PWPs,jmorgan,No,10/10/2011,31/03/2013,Char,1 - Direct
