#PROJECTADD,ProjectCode,ProjectName,ProjectDescription,ProjectLeaderLoginName,TimeEntryAllowed,ExpenseEntryStartDate,ExpenseEntryEndDate,projectinfo2,projectinfo1
European Report on Development 2012/2013,C0101601,European Report on Development 2012/2013,rfaure,No,01/01/2012,31/03/2014,Char,1 - Direct
