#PROJECTADD,ProjectCode,ProjectName,ProjectDescription,ProjectLeaderLoginName,TimeEntryAllowed,ExpenseEntryStartDate,ExpenseEntryEndDate,projectinfo2,projectinfo1
KPMG index launch event,F0114500,KPMG index launch event,ECardoso,No,20/04/2012,31/05/2012,Sales,1 - Direct
